year,month,day,length,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,Topic_Label,length_type_v1,date
2023,11,4,669,‘We have nothing’: Families seek safety from bombs inside Gaza hospitals,2023-11-04_2593.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,10,24,669,Hundreds rally in Israel’s Tel Aviv to demand release of hostages,2023-10-24_2874.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-10-01
2023,10,24,669,What do we know about Israeli captives taken by Hamas and their release?,2023-10-24_2879.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-10-01
2023,10,24,669,"No one is left to mourn in Gaza, as Israel’s bombs deliver daily death",2023-10-24_2891.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,24,669,"‘Son of Maryam’, a birth seen as a victory against Israel’s raids on Gaza",2023-10-24_2881.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-10-01
2023,10,24,669,Gaza hospital generators to run out of fuel in 48 hours: Health Ministry,2023-10-24_2886.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-10-01
2023,11,13,669,‘Not just a number’: A protest and a funeral in the West Bank,2023-11-13_2359.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-11-01
2023,11,13,669,UNRWA says fuel shortage will shut down aid work in Gaza within 48 hours,2023-11-13_2357.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,13,669,‘Patients are dying’: What we know about Gaza hospitals under Israeli siege,2023-11-13_2362.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,13,669,"In a flash, Melissa Joudah lost 60 family members and use of her legs",2023-11-13_2363.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,13,669,What is a ‘human shield’ and why is Israel using the term in Gaza?,2023-11-13_2367.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,13,669,"Gaza’s Aqsa hospital warns patients, babies may end up in mass graves soon",2023-11-13_2368.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,13,669,More death and destruction in Gaza as Israeli attacks continue,2023-11-13_2374.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,13,669,Indonesian President Joko Widodo heads to US amid Gaza tensions,2023-11-13_2376.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,13,669,Gaza’s two biggest hospitals cease operations as WHO warns of rising deaths,2023-11-13_2378.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,20,670,Qatar PM says only ‘minor’ challenges to Israel-Hamas captive deal,2023-11-20_2221.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-11-01
2023,11,20,670,Amid Israel’s attacks Gaza’s traumatised children need psychological aid,2023-11-20_2210.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,20,670,Better than a tent: The Gaza family living in ruins of their bombed home,2023-11-20_2216.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,20,670,Premature babies evacuated from Gaza to Egypt amid Israeli attacks,2023-11-20_2200.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,20,670,Group of 28 premature Gaza babies evacuated to Egypt amid Israeli attacks,2023-11-20_2201.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,20,670,Israel targets Gaza’s Indonesian Hospital: Here is what’s to know,2023-11-20_2204.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,20,670,"Why does Israel target Palestinian hospitals? Psyops, say analysts",2023-11-20_2212.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,20,670,Israeli tanks besiege Gaza’s Indonesian Hospital,2023-11-20_2213.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2024,1,24,670,Hundreds flee further south as Israeli forces advance in Khan Younis,2024-01-24_1291.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2024-01-01
2023,11,7,670,"Remembering Ahmed, aspiring dentist and dreamer",2023-11-07_2517.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,7,670,Canada is a wholly owned subsidiary of Benjamin Netanyahu and company,2023-11-07_2519.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,7,670,"Israel continues to attack hospitals in Gaza, killing at least 8",2023-11-07_2526.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,7,670,US says does not support Israeli ‘reoccupation’ of Gaza after war,2023-11-07_2502.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-11-01
2023,12,7,670,Israel intensifies daily raids on occupied West Bank,2023-12-07_1888.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-12-01
2023,12,7,670,Photos: Death and devastation in Gaza after two months of Israel-Hamas war,2023-12-07_1876.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-12-01
2023,12,7,670,Humanitarian conditions in Gaza near collapse as Israeli attacks intensify,2023-12-07_1889.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-12-01
2023,5,4,670,"Israel raids Nablus, kills three Palestinians over settler attack",2023-05-04_3602.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-05-01
2024,2,25,670,Israeli delegation expected in Qatar for more Gaza talks,2024-02-25_956.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2024-02-01
2024,2,25,670,What happens when Gaza’s health system collapses?,2024-02-25_953.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2024-02-01
2024,2,12,670,Two orphaned teens got their seven siblings to Rafah; now they live in fear,2024-02-12_1115.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2024-02-01
2024,2,12,670,EU’s Borrell suggests US stop arming Israel amid fears over Rafah assault,2024-02-12_1113.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2024-02-01
2023,11,18,671,"Families of Israeli captives arrive in Jerusalem, rally at PM’s office",2023-11-18_2239.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-11-01
2023,11,18,671,"Letter to my baby: In Gaza, I’m sorry I dreamt of a better future",2023-11-18_2251.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,18,671,Wounded Palestinian children evacuated from Gaza to UAE,2023-11-18_2241.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,18,671,"Panic as Gaza’s al-Shifa evacuates, Israel army denies ordering it to do so",2023-11-18_2252.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,18,671,No end to Palestinian suffering with no end to Israel’s war on Gaza,2023-11-18_2238.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-11-01
2023,11,18,671,Israeli air strikes kill 28 Palestinians in southern Gaza,2023-11-18_2248.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-11-01
2024,1,26,671,"Qatar PM to meet Israel, US intel chiefs on new Gaza captives deal",2024-01-26_1272.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2024-01-01
2024,1,26,671,Has Israel realised that it can’t ‘eradicate’ Hamas?,2024-01-26_1273.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2024-01-01
2024,3,12,672,‘Little Gaza’: Mourning loved ones Israel killed in West Bank refugee camps,2024-03-12_377.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2024-03-01
2024,3,12,672,Love in the time of genocide,2024-03-12_375.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2024-03-01
2024,2,20,672,"Kites fill Rafah’s skies, a symbol of hope amid Israel’s war on Gaza",2024-02-20_1011.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2024-02-01
2024,2,15,672,‘Catastrophic situation’ at Gaza’s Nasser Hospital amid Israeli raid,2024-02-15_1068.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2024-02-01
2024,2,15,672,Exodus from Rafah as Israel ramps up strikes on south Gaza,2024-02-15_1076.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2024-02-01
2023,11,9,672,Deadly assault on Jenin refugee camp as Israel raids on West Bank intensify,2023-11-09_2455.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-11-01
2023,11,9,672,Gaza children displaced by Israel’s war cling to toys in al-Shifa Hospital,2023-11-09_2472.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,9,672,"As Israel bombs and food runs out, thousands flee to southern Gaza",2023-11-09_2466.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-11-01
2023,8,20,672,How Israel targets Palestinian first responders in occupied West Bank,2023-08-20_3374.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-08-01
2024,4,3,672,Gaza ceasefire talks stall as Israel and Hamas dig in,2024-04-03_158.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2024-04-01
2023,11,14,673,"Amid the ruins, Palestinians struggle to survive in Gaza",2023-11-14_2345.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,14,673,Why are Gaza’s hospitals under relentless Israeli attack?,2023-11-14_2335.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,14,673,Gaza’s al-Shifa Hospital forced to bury dead patients in ‘mass grave’,2023-11-14_2336.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,14,673,"Out of medicines, care: Gaza’s cancer patients face death amid Israel war",2023-11-14_2344.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,14,673,Israel’s attacks on hospitals ‘should be investigated as war crimes’: HRW,2023-11-14_2346.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,14,673,Biden says Gaza hospital must be protected as tanks close in,2023-11-14_2352.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2024,2,22,673,"One person killed in checkpoint shooting near Jerusalem, Israeli police say",2024-02-22_986.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2024-02-01
2024,2,22,673,Israeli siege turns Gaza’s Nasser Hospital into ‘a place of death’,2024-02-22_990.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2024-02-01
2023,10,22,673,Israel strikes mosque in occupied West Bank refugee camp,2023-10-22_2936.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-10-01
2023,10,22,673,"Life returns to an Israeli desert city, but fears of Hamas remain",2023-10-22_2934.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,22,673,Over 100 incubator babies at risk due to Israel’s fuel cuts to Gaza: UN,2023-10-22_2926.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-10-01
2023,10,22,673,Israeli air attacks kill 30 in Gaza’s Jabalia refugee camp: Civil defence,2023-10-22_2917.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2023,10,22,673,South of Gaza Strip pounded by air strikes as civilians seek refuge,2023-10-22_2923.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2023,10,22,673,"Israeli air raids kill at least 55 in Gaza overnight, Hamas says",2023-10-22_2931.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2024,4,3,674,Gaza ceasefire talks stall as Israel and Hamas dig in,2024-04-03_158.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2024-04-01
2023,11,10,674,Israel-Gaza war: Escalating violence in the West Bank,2023-11-10_2431.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-11-01
2023,11,10,674,Israel intensifies raids in the occupied West Bank,2023-11-10_2443.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-11-01
2023,11,10,674,"This Israel war has no mercy, Gaza rescue workers say",2023-11-10_2445.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,10,674,Gaza’s hospitals on the brink of collapse,2023-11-10_2417.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,10,674,Health centres in north Gaza under siege in ‘day of war against hospitals’,2023-11-10_2423.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,10,674,Which of Gaza’s hospitals is Israel threatening?,2023-11-10_2428.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,10,674,"Israel strikes Gaza’s biggest hospital complex, health officials say",2023-11-10_2446.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,10,674,Tens of thousands flee on foot as UN says north of Gaza is ‘hell on earth’,2023-11-10_2418.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-11-01
